Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Emission Class
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20,337,HIGH
GMC,Yukon XL 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.2,15.3,19.1,15,319,HIGH
GMC,Yukon XL 4WD,SUV - STANDARD,6.2,8,A10,Z,17.2,11.4,14.6,19,343,HIGH
HONDA,Accord,FULL-SIZE,1.5,4,AV,X,7.9,6.3,7.2,39,170,MODERATE
HONDA,Accord,FULL-SIZE,1.5,4,AV7,X,8.2,6.8,7.6,37,177,MODERATE
HONDA,Accord,FULL-SIZE,1.5,4,M6,X,8.9,6.7,7.9,36,185,MODERATE
HONDA,Accord,FULL-SIZE,2.0,4,M6,X,10.7,7.3,9.2,31,214,HIGH
HONDA,Accord Sport/Touring,MID-SIZE,2.0,4,AS10,X,10.4,7.4,9.1,31,211,HIGH
HONDA,Accord Hybrid,FULL-SIZE,2.0,4,AV,X,5.0,5.0,5.0,56,117,LOW
HONDA,Civic Coupe,COMPACT,1.5,4,AV7,X,7.8,6.4,7.2,39,167,MODERATE
HONDA,Civic Coupe,COMPACT,2.0,4,AV,X,7.8,6.1,7.1,40,164,MODERATE
HONDA,Civic Coupe,COMPACT,2.0,4,AV7,X,8.3,6.6,7.5,38,176,MODERATE
HONDA,Civic Coupe,COMPACT,2.0,4,M6,X,9.3,6.7,8.1,35,189,MODERATE
HONDA,Civic Coupe Si,COMPACT,1.5,4,M6,Z,8.9,6.4,7.8,36,183,MODERATE
HONDA,Civic Hatchback,FULL-SIZE,1.5,4,AV,X,7.7,6.0,6.9,41,162,MODERATE
HONDA,Civic Hatchback,FULL-SIZE,1.5,4,M6,X,8.0,6.2,7.2,39,167,MODERATE
HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,AV7,Z,8.0,6.6,7.4,38,172,MODERATE
HONDA,Civic Hatchback Sport,FULL-SIZE,1.5,4,M6,Z,8.0,6.2,7.2,39,167,MODERATE
HONDA,Civic Sedan,MID-SIZE,1.5,4,AV7,X,7.8,6.2,7.1,40,165,MODERATE
HONDA,Civic Sedan,MID-SIZE,2.0,4,AV,X,7.9,6.1,7.1,40,167,MODERATE
HONDA,Civic Sedan,MID-SIZE,2.0,4,AV7,X,8.2,6.5,7.4,38,172,MODERATE
HONDA,Civic Sedan,MID-SIZE,2.0,4,M6,X,9.3,6.5,8.0,35,186,MODERATE
HONDA,Civic Sedan Si,MID-SIZE,1.5,4,M6,Z,8.9,6.4,7.8,36,183,MODERATE
HONDA,Civic Type R,FULL-SIZE,2.0,4,M6,Z,10.5,8.4,9.6,29,223,HIGH
HONDA,CR-V,SUV - SMALL,1.5,4,AV,X,8.3,7.0,7.7,37,180,MODERATE
HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,X,8.7,7.4,8.1,35,189,MODERATE
HONDA,Fit,STATION WAGON - SMALL,1.5,4,AV,X,7.0,5.9,6.5,43,151,MODERATE
HONDA,Fit,STATION WAGON - SMALL,1.5,4,AV7,X,7.6,6.5,7.0,40,166,MODERATE
HONDA,Fit,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38,174,MODERATE
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,X,8.4,7.0,7.8,36,181,MODERATE
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,X,8.8,7.5,8.2,34,193,MODERATE
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV7,X,9.1,7.7,8.5,33,200,MODERATE
HONDA,Insight EX/Touring,MID-SIZE,1.5,4,AV,X,4.6,5.3,4.9,58,115,LOW
HONDA,Odyssey,MINIVAN,3.5,6,AS10,X,12.2,8.5,10.6,27,248,HIGH
HONDA,Passport AWD,SUV - SMALL,3.5,6,AS9,X,12.5,9.8,11.3,25,265,HIGH
HONDA,Pilot AWD,SUV - SMALL,3.5,6,A6,X,13.0,9.3,11.3,25,266,HIGH
HONDA,Pilot AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11.0,26,257,HIGH
HONDA,Ridgeline AWD,PICKUP TRUCK - STANDARD,3.5,6,AS9,X,12.6,10.0,11.4,25,269,HIGH
HYUNDAI,Accent,COMPACT,1.6,4,AV,X,7.3,6.0,6.7,42,160,MODERATE
HYUNDAI,Accent,COMPACT,1.6,4,M6,X,7.8,6.1,7.0,40,168,MODERATE
HYUNDAI,Elantra,MID-SIZE,1.6,4,AM7,X,8.9,7.0,8.1,35,192,MODERATE
HYUNDAI,Elantra,MID-SIZE,1.6,4,M6,X,10.1,7.6,9.0,31,214,HIGH
HYUNDAI,Elantra,MID-SIZE,2.0,4,AV,X,7.8,5.6,6.8,42,161,MODERATE
HYUNDAI,Elantra,MID-SIZE,2.0,4,M6,X,9.1,6.3,7.9,36,187,MODERATE
HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,AM7,X,9.7,7.4,8.6,33,205,HIGH
HYUNDAI,Elantra GT,FULL-SIZE,1.6,4,M6,X,10.3,7.9,9.2,31,218,HIGH
HYUNDAI,Elantra GT,FULL-SIZE,2.0,4,AS6,X,9.4,7.1,8.4,34,199,MODERATE
HYUNDAI,Elantra GT,FULL-SIZE,2.0,4,M6,X,9.8,7.4,8.7,32,207,HIGH
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.2,4.2,4.2,67,99,VERY LOW
HYUNDAI,IONIQ Blue,FULL-SIZE,1.6,4,AM6,X,4.2,4.0,4.1,69,96,VERY LOW
HYUNDAI,Kona,SUV - SMALL,2.0,4,AS6,X,8.6,7.0,7.9,36,187,MODERATE
HYUNDAI,Kona AWD,SUV - SMALL,1.6,4,AM7,X,9.0,8.0,8.6,33,201,HIGH
HYUNDAI,Kona AWD,SUV - SMALL,2.0,4,AS6,X,9.2,7.8,8.6,33,202,HIGH
HYUNDAI,Palisade,SUV - STANDARD,3.8,6,AS8,X,11.9,8.8,10.5,27,250,HIGH
HYUNDAI,Palisade AWD,SUV - STANDARD,3.8,6,AS8,X,12.3,9.6,11.1,25,265,HIGH
HYUNDAI,Santa Fe,SUV - SMALL,2.4,4,AS8,X,10.8,8.0,9.6,29,225,HIGH
HYUNDAI,Santa Fe AWD,SUV - SMALL,2.0,4,AS8,X,12.0,9.2,10.7,26,255,HIGH
HYUNDAI,Santa Fe AWD,SUV - SMALL,2.4,4,AS8,X,11.3,8.8,10.1,28,238,HIGH
HYUNDAI,Sonata,FULL-SIZE,1.6,4,AS8,X,8.6,6.6,7.7,37,181,MODERATE
HYUNDAI,Sonata,FULL-SIZE,2.5,4,AS8,X,8.8,6.4,7.7,37,182,MODERATE
HYUNDAI,Sonata Hybrid,FULL-SIZE,2.0,4,AM6,X,5.3,4.6,5.0,56,117,LOW
HYUNDAI,Tucson,SUV - SMALL,2.0,4,AS6,X,10.0,7.9,9.1,31,216,HIGH
HYUNDAI,Tucson AWD,SUV - SMALL,2.0,4,AS6,X,10.8,9.2,10.1,28,239,HIGH
HYUNDAI,Tucson AWD,SUV - SMALL,2.4,4,AS6,X,11.0,9.1,10.1,28,241,HIGH
HYUNDAI,Veloster Turbo,COMPACT,1.6,4,AM7,X,8.5,6.9,7.8,36,184,MODERATE
HYUNDAI,Veloster Turbo,COMPACT,1.6,4,M6,X,9.4,7.0,8.3,34,196,MODERATE
HYUNDAI,Veloster,COMPACT,2.0,4,AS6,X,9.1,7.1,8.2,34,193,MODERATE
HYUNDAI,Veloster N,COMPACT,2.0,4,M6,X,10.6,8.3,9.5,30,226,HIGH
HYUNDAI,Venue,MID-SIZE,1.6,4,AV,X,8.0,7.0,7.5,38,178,MODERATE
HYUNDAI,Venue,MID-SIZE,1.6,4,M6,X,8.6,6.8,7.8,36,184,MODERATE
INFINITI,Q50 AWD,MID-SIZE,3.0,6,AS7,Z,12.5,8.7,10.8,26,254,HIGH
INFINITI,Q50 AWD Red Sport,MID-SIZE,3.0,6,AS7,Z,12.5,9.3,11.1,25,261,HIGH
INFINITI,Q60 AWD,SUBCOMPACT,3.0,6,AS7,Z,12.3,8.7,10.7,26,251,HIGH
INFINITI,Q60 AWD Red Sport,SUBCOMPACT,3.0,6,AS7,Z,12.5,9.2,11.0,26,259,HIGH
INFINITI,QX50 AWD,SUV - SMALL,2.0,4,AV8,Z,10.8,8.3,9.7,29,228,HIGH
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.5,9.0,10.9,26,257,HIGH
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,17.8,12.3,15.3,18,360,HIGH
JAGUAR,E-PACE P250,SUV - SMALL,2.0,4,AS9,Z,11.0,8.4,9.8,29,231,HIGH
JAGUAR,E-PACE P300,SUV - SMALL,2.0,4,AS9,Z,11.2,8.6,10.1,28,236,HIGH
JAGUAR,F-PACE 25t,SUV - SMALL,2.0,4,AS8,Z,10.7,8.8,9.9,29,227,HIGH
JAGUAR,F-PACE 30t,SUV - SMALL,2.0,4,AS8,Z,10.9,8.7,9.9,29,232,HIGH
JAGUAR,F-PACE S,SUV - SMALL,3.0,6,AS8,Z,13.3,10.0,11.8,24,277,HIGH
JAGUAR,F-PACE SVR,SUV - SMALL,5.0,8,AS8,Z,14.5,11.0,12.9,22,303,HIGH
JAGUAR,F-TYPE P300 Convertible,TWO-SEATER,2.0,4,AS8,Z,10.2,7.8,9.2,31,215,HIGH
JAGUAR,F-TYPE Convertible,TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,HIGH
JAGUAR,F-TYPE Convertible R-Dynamic,TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,HIGH
JAGUAR,F-TYPE Convertible R-Dynamic AWD,TWO-SEATER,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,HIGH
JAGUAR,F-TYPE R AWD Convertible,TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,HIGH
JAGUAR,F-TYPE SVR AWD Convertible,TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,HIGH
JAGUAR,F-TYPE P300 Coupe,TWO-SEATER,2.0,4,AS8,Z,10.2,7.8,9.2,31,215,HIGH
JAGUAR,F-TYPE Coupe,TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27,242,HIGH
JAGUAR,F-TYPE Coupe R-Dynamic,TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26,253,HIGH
JAGUAR,F-TYPE Coupe R-Dynamic AWD,TWO-SEATER,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,HIGH
JAGUAR,F-TYPE R AWD Coupe,TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,HIGH
JAGUAR,F-TYPE SVR AWD Coupe,TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,HIGH
JAGUAR,XE P250 AWD,COMPACT,2.0,4,AS8,Z,9.8,6.9,8.5,33,200,MODERATE
JAGUAR,XE P300 AWD,COMPACT,2.0,4,AS8,Z,10.7,7.7,9.4,30,220,HIGH
JAGUAR,XF 25t AWD,MID-SIZE,2.0,4,AS8,Z,10.1,7.2,8.8,32,207,HIGH
JAGUAR,XF 30t AWD,MID-SIZE,2.0,4,AS8,Z,10.6,7.6,9.2,31,217,HIGH
JAGUAR,XF S AWD,MID-SIZE,3.0,6,AS8,Z,12.0,8.4,10.4,27,243,HIGH
JEEP,Cherokee,SUV - SMALL,2.0,4,A9,X,10.4,7.6,9.1,31,214,HIGH
JEEP,Cherokee,SUV - SMALL,2.4,4,A9,X,10.8,7.6,9.3,30,219,HIGH
JEEP,Cherokee,SUV - SMALL,3.2,6,A9,X,11.9,8.2,10.2,28,240,HIGH
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2.0,4,A9,X,11.2,8.0,9.8,29,229,HIGH
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,2.4,4,A9,X,11.2,8.0,9.8,29,230,HIGH
JEEP,Cherokee 4X4 Active Drive I,SUV - SMALL,3.2,6,A9,X,12.2,8.6,10.6,27,249,HIGH
JEEP,Cherokee 4X4 Active Drive II,SUV - SMALL,2.0,4,A9,X,11.5,8.6,10.2,28,240,HIGH
JEEP,Cherokee 4X4 Active Drive II,SUV - SMALL,3.2,6,A9,X,12.8,9.0,11.1,25,259,HIGH
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,2.0,4,A9,X,11.8,9.2,10.6,27,249,HIGH
JEEP,Cherokee 4X4 Active Drive Lock,SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24,269,HIGH
JEEP,Compass,SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30,218,HIGH
JEEP,Compass,SUV - SMALL,2.4,4,M6,X,10.4,7.3,9.0,31,211,HIGH
JEEP,Compass 4X4,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222,HIGH
JEEP,Compass 4X4,SUV - SMALL,2.4,4,M6,X,10.8,7.6,9.4,30,221,HIGH
JEEP,Gladiator 4X4,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.7,10.7,12.3,23,290,HIGH
JEEP,Gladiator 4X4,PICKUP TRUCK - STANDARD,3.6,6,M6,X,14.3,10.4,12.6,22,296,HIGH
JEEP,Grand Cherokee 4X4,SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265,HIGH
JEEP,Grand Cherokee 4X4,SUV - STANDARD,5.7,8,A8,X,16.7,10.9,14.1,20,331,HIGH
JEEP,Grand Cherokee 4X4 Trackhawk,SUV - STANDARD,6.2,8,A8,Z,20.9,13.8,17.7,16,413,HIGH
JEEP,Grand Cherokee 4X4 SRT,SUV - STANDARD,6.4,8,A8,Z,18.3,12.6,15.7,18,368,HIGH
JEEP,Renegade,SUV - SMALL,1.3,4,A9,X,9.8,7.4,8.7,32,204,HIGH
JEEP,Renegade,SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30,222,HIGH
JEEP,Renegade 4X4,SUV - SMALL,1.3,4,A9,X,10.1,8.1,9.2,31,216,HIGH
JEEP,Renegade 4X4 Trailhawk,SUV - SMALL,1.3,4,A9,X,10.8,8.7,9.9,29,230,HIGH
JEEP,Renegade 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.2,9.8,29,230,HIGH
JEEP,Wrangler 4X4,SUV - SMALL,2.0,4,A8,X,10.7,9.8,10.3,27,241,HIGH
JEEP,Wrangler 4X4,SUV - SMALL,3.6,6,A8,X,12.8,10.4,11.8,24,274,HIGH
JEEP,Wrangler 4X4 eTorque,SUV - SMALL,3.6,6,A8,X,12.0,9.8,11.0,26,259,HIGH
JEEP,Wrangler 4X4,SUV - SMALL,3.6,6,M6,X,13.7,9.6,11.8,24,277,HIGH
JEEP,Wrangler Unlimited 4X4,SUV - SMALL,2.0,4,A8,X,11.5,10.9,11.2,25,263,HIGH
JEEP,Wrangler Unlimited 4X4 eTorque,SUV - SMALL,2.0,4,A8,X,11.3,10.5,10.9,26,257,HIGH
JEEP,Wrangler Unlimited 4X4 EcoDiesel,SUV - SMALL,3.0,6,A8,D,10.6,8.1,9.5,30,255,HIGH
JEEP,Wrangler Unlimited 4X4,SUV - SMALL,3.6,6,A8,X,12.9,10.7,11.9,24,280,HIGH
JEEP,Wrangler Unlimited 4X4 eTorque,SUV - SMALL,3.6,6,A8,X,12.6,10.7,11.8,24,276,HIGH
JEEP,Wrangler Unlimited 4X4,SUV - SMALL,3.6,6,M6,X,13.8,10.1,12.2,23,285,HIGH
KIA,Forte,MID-SIZE,1.6,4,AM7,X,8.7,6.6,7.8,36,184,MODERATE
KIA,Forte,MID-SIZE,2.0,4,AV,X,7.9,5.9,7.0,40,165,MODERATE
KIA,Forte,MID-SIZE,2.0,4,M6,X,8.6,6.4,7.6,37,180,MODERATE
KIA,Forte 5,FULL-SIZE,1.6,4,AM7,X,8.9,6.9,8.0,35,190,MODERATE
KIA,Forte 5,FULL-SIZE,2.0,4,AV,X,8.0,6.0,7.1,40,169,MODERATE
KIA,Niro,STATION WAGON - SMALL,1.6,4,AM6,X,4.6,5.1,4.8,59,114,LOW
KIA,Niro FE,STATION WAGON - SMALL,1.6,4,AM6,X,4.5,4.8,4.7,60,110,LOW
KIA,Niro Touring,STATION WAGON - SMALL,1.6,4,AM6,X,5.1,5.8,5.4,52,129,MODERATE
KIA,Optima,FULL-SIZE,2.4,4,AS6,X,9.5,7.1,8.4,34,199,MODERATE
KIA,Optima Hybrid,MID-SIZE,2.0,4,AM6,X,5.9,5.2,5.6,50,132,MODERATE
KIA,Rio,COMPACT,1.6,4,AV,X,7.2,5.9,6.6,43,151,MODERATE
KIA,Rio,COMPACT,1.6,4,M6,X,7.8,6.0,7.0,40,167,MODERATE
KIA,Sedona,MINIVAN,3.3,6,AS8,X,12.7,9.9,11.5,25,271,HIGH
KIA,Sorento AWD,SUV - SMALL,2.4,4,AS6,X,11.2,9.0,10.2,28,242,HIGH
KIA,Sorento AWD,SUV - SMALL,3.3,6,AS8,X,12.3,9.5,11.1,25,261,HIGH
KIA,Soul,STATION WAGON - SMALL,2.0,4,AV,X,8.6,7.1,7.9,36,188,MODERATE
KIA,Soul,STATION WAGON - SMALL,2.0,4,M6,X,9.6,7.6,8.7,32,206,HIGH
KIA,Sportage,SUV - SMALL,2.4,4,AS6,X,10.1,7.6,9.0,31,214,HIGH
KIA,Sportage AWD,SUV - SMALL,2.0,4,AS6,X,12.1,9.6,11.0,26,261,HIGH
KIA,Sportage AWD,SUV - SMALL,2.4,4,AS6,X,10.8,9.1,10.0,28,239,HIGH
KIA,Stinger AWD,MID-SIZE,3.3,6,AS8,Z,13.6,9.6,11.8,24,279,HIGH
KIA,Telluride AWD,SUV - SMALL,3.8,6,AS8,X,12.5,9.6,11.2,25,264,HIGH
LAMBORGHINI,Aventador Coupe,TWO-SEATER,6.5,12,AM7,Z,26.2,15.5,21.4,13,485,HIGH
LAMBORGHINI,Aventador Roadster,TWO-SEATER,6.5,12,AM7,Z,26.6,15.8,21.7,13,493,HIGH
LAMBORGHINI,Huracan Coupe,TWO-SEATER,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,HIGH
LAMBORGHINI,Huracan Coupe AWD,TWO-SEATER,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,HIGH
LAMBORGHINI,Huracan Spyder,TWO-SEATER,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,HIGH
LAMBORGHINI,Huracan Spyder AWD,TWO-SEATER,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,HIGH
LAMBORGHINI,Urus,SUV - STANDARD,4.0,8,AS8,Z,19.2,14.1,16.9,17,384,HIGH
LAND ROVER,Discovery,SUV - STANDARD,3.0,6,AS8,Z,14.8,11.4,13.3,21,311,HIGH
LAND ROVER,Discovery TD6 Diesel,SUV - STANDARD,3.0,6,AS8,D,11.3,9.2,10.4,27,279,HIGH
LAND ROVER,Discovery Sport P250,SUV - SMALL,2.0,4,AS9,Z,12.6,9.7,11.3,25,266,HIGH
LAND ROVER,Discovery Sport P290,SUV - SMALL,2.0,4,AS9,Z,12.3,9.8,11.1,25,262,HIGH
LAND ROVER,Range Rover 3.0,SUV - STANDARD,3.0,6,AS8,Z,12.2,9.4,11.0,26,258,HIGH
LAND ROVER,Range Rover TD6 Diesel,SUV - STANDARD,3.0,6,AS8,D,10.7,8.3,9.6,29,256,HIGH
LAND ROVER,Range Rover 5.0 Supercharged,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.2,12.9,22,305,HIGH
LAND ROVER,Range Rover 5.0 Supercharged LWB,SUV - STANDARD,5.0,8,AS8,Z,14.4,11.3,13.0,22,305,HIGH
LAND ROVER,Range Rover SVAutobiography Dynamic,SUV - STANDARD,5.0,8,AS8,Z,17.1,12.6,15.1,19,354,HIGH
LAND ROVER,Range Rover SVAutobiography LWB,SUV - STANDARD,5.0,8,AS8,Z,17.9,12.7,15.5,18,365,HIGH
LAND ROVER,Range Rover Sport 3.0,SUV - STANDARD,3.0,6,AS8,Z,12.6,9.6,11.3,25,264,HIGH
LAND ROVER,Range Rover Sport TD6 Diesel,SUV - STANDARD,3.0,6,AS8,D,10.7,8.3,9.6,29,256,HIGH
LAND ROVER,Range Rover Sport Supercharged,SUV - STANDARD,5.0,8,AS8,Z,14.1,10.7,12.6,22,294,HIGH
LAND ROVER,Range Rover Sport SVR,SUV - STANDARD,5.0,8,AS8,Z,16.2,12.0,14.3,20,336,HIGH
LAND ROVER,Range Rover Evoque P250,SUV - SMALL,2.0,4,AS9,Z,11.8,8.7,10.4,27,245,HIGH
LAND ROVER,Range Rover Evoque P300,SUV - SMALL,2.0,4,AS9,Z,11.4,8.9,10.3,27,242,HIGH
LAND ROVER,Range Rover Velar P250,SUV - SMALL,2.0,4,AS8,Z,11.2,8.9,10.2,28,238,HIGH
LAND ROVER,Range Rover Velar P300,SUV - SMALL,2.0,4,AS8,Z,11.7,9.2,10.6,27,248,HIGH
LAND ROVER,Range Rover Velar P340,SUV - SMALL,3.0,6,AS8,Z,13.0,10.0,11.6,24,273,HIGH
LAND ROVER,Range Rover Velar P380,SUV - SMALL,3.0,6,AS8,Z,13.0,10.0,11.6,24,273,HIGH
LAND ROVER,Range Rover Velar SVAutobiography Dynamic,SUV - SMALL,5.0,8,AS8,Z,15.2,11.5,13.5,21,318,HIGH
LEXUS,ES 300h,MID-SIZE,2.5,4,AS6,X,5.5,5.2,5.3,53,124,MODERATE
LEXUS,ES 350,MID-SIZE,3.5,6,AS8,X,10.7,7.2,9.1,31,213,HIGH
LEXUS,ES 350 F SPORT,MID-SIZE,3.5,6,AS8,X,10.9,7.5,9.4,30,219,HIGH
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,HIGH
LEXUS,GS F,COMPACT,5.0,8,AS8,Z,14.9,9.7,12.5,23,293,HIGH
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,16.2,12.3,14.5,19,337,HIGH
LEXUS,IS 300,COMPACT,2.0,4,AS8,Z,11.0,7.6,9.5,30,220,HIGH
LEXUS,IS 300 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,HIGH
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26,254,HIGH
LEXUS,LC 500,SUBCOMPACT,5.0,8,AS10,Z,15.1,9.5,12.6,22,294,HIGH
LEXUS,LC 500h,SUBCOMPACT,3.5,6,AV10,Z,9.0,7.1,8.1,35,189,MODERATE
LEXUS,LS 500 AWD,MID-SIZE,3.4,6,AS10,Z,13.2,8.7,11.1,25,262,HIGH
LEXUS,LS 500h AWD,MID-SIZE,3.5,6,AV10,Z,10.3,7.7,9.1,31,214,HIGH
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS8,Z,19.2,14.3,16.9,17,395,HIGH
LEXUS,NX 300 AWD,SUV - SMALL,2.0,4,AS6,Z,10.7,8.5,9.7,29,226,HIGH
LEXUS,NX 300 AWD F SPORT,SUV - SMALL,2.0,4,AS6,Z,10.8,8.9,9.9,29,232,HIGH
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.2,7.9,7.5,38,176,MODERATE
LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25,262,HIGH
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25,262,HIGH
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,14.4,9.6,12.2,23,285,HIGH
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26,252,HIGH
LEXUS,RX 350 L AWD,SUV - SMALL,3.5,6,AS8,X,13.1,9.4,11.1,25,268,HIGH
LEXUS,RX 450h AWD,SUV - STANDARD,3.5,6,AV6,Z,7.5,8.4,7.9,36,185,MODERATE
LEXUS,RX 450h L AWD,SUV - STANDARD,3.5,6,AV6,Z,8.1,8.4,8.1,35,190,MODERATE
LEXUS,UX 200,MID-SIZE,2.0,4,AS10,X,8.0,6.3,7.2,39,168,MODERATE
LEXUS,UX 250h AWD,COMPACT,2.0,4,AV6,X,5.7,6.2,6.0,47,140,MODERATE
LINCOLN,Aviator,SUV - STANDARD,3.0,6,AS10,X,13.7,9.7,11.9,24,280,HIGH
LINCOLN,Continental AWD,FULL-SIZE,2.7,6,AS6,X,14.0,9.5,12.0,24,281,HIGH
LINCOLN,Continental AWD,FULL-SIZE,3.0,6,AS6,X,14.5,9.8,12.3,23,289,HIGH
LINCOLN,Continental AWD,FULL-SIZE,3.7,6,AS6,X,14.3,9.7,12.2,23,287,HIGH
LINCOLN,Corsair AWD,SUV - SMALL,2.0,4,AS8,X,11.1,8.1,9.8,29,229,HIGH
LINCOLN,Corsair AWD,SUV - SMALL,2.3,4,AS8,X,11.1,8.2,9.8,29,230,HIGH
LINCOLN,MKZ AWD,MID-SIZE,2.0,4,AS6,X,12.1,8.4,10.4,27,245,HIGH
LINCOLN,MKZ Hybrid,MID-SIZE,2.0,4,AV,X,5.5,5.7,5.6,50,131,MODERATE
LINCOLN,Nautilus AWD,SUV - SMALL,2.0,4,AS8,X,12.0,9.6,10.7,26,250,HIGH
LINCOLN,Nautilus AWD,SUV - SMALL,2.7,6,AS8,X,12.5,9.2,11.0,26,258,HIGH
LINCOLN,Navigator 4X4,SUV - STANDARD,3.5,6,AS10,X,15.0,11.5,13.4,21,315,HIGH
MASERATI,Ghibli,MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,HIGH
MASERATI,Ghibli S,MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,HIGH
MASERATI,Ghibli S Q4,MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22,295,HIGH
MASERATI,Levante,SUV - STANDARD,3.0,6,AS8,Z,15.9,11.1,13.7,21,324,HIGH
MASERATI,Levante S,SUV - STANDARD,3.0,6,AS8,Z,15.9,11.1,13.7,21,324,HIGH
MASERATI,Levante GTS,SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18,360,HIGH
MASERATI,Levante Trofeo,SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18,360,HIGH
MASERATI,Quattroporte S,FULL-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,HIGH
MASERATI,Quattroporte S Q4,FULL-SIZE,3.0,6,AS8,Z,15.0,10.3,12.8,22,301,HIGH
MASERATI,Quattroporte GTS,FULL-SIZE,3.8,8,AS8,Z,16.0,10.8,13.7,21,321,HIGH
MAZDA,CX-3,COMPACT,2.0,4,AS6,X,8.3,6.9,7.7,37,179,MODERATE
MAZDA,CX-3 (SIL),COMPACT,2.0,4,M6,X,8.8,7.0,8.0,35,186,MODERATE
MAZDA,CX-3 4WD,COMPACT,2.0,4,AS6,X,8.6,7.4,8.1,35,189,MODERATE
MAZDA,CX-30,SUV - SMALL,2.0,4,AS6,X,8.9,7.1,8.1,35,189,MODERATE
MAZDA,CX-30,SUV - SMALL,2.5,4,AS6,X,9.3,7.1,8.3,34,194,MODERATE
MAZDA,CX-30 4WD,SUV - SMALL,2.0,4,AS6,X,9.4,7.7,8.6,33,202,HIGH
MAZDA,CX-30 4WD,SUV - SMALL,2.5,4,AS6,X,9.9,7.7,8.9,32,208,HIGH
MAZDA,CX-30 4WD (Cylinder Deactivation),SUV - SMALL,2.5,4,AS6,X,9.5,7.4,8.6,33,200,MODERATE
